term,ccode,section,instructor,organization,expl_lvl,q_treatment,visual,oral,help,interesting,overall,attendance,assign_helpful,printed_notes,textbook,new_material,assign_amount,hours_outside,num_responses,enrolled
1185,['CS 241'],3,Kevin Lanctot,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.5,3.0,2.0,3.0,34,80
1169,['MATH 127'],4,Ben Storer,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,83,114
1165,['CS 251'],1,Rosina Kharal Kharal,2.0,3.0,2.0,2.0,2.5,2.5,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,31,75
1179,['MATH 235'],4,Michael Bailey,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,33,90
1139,['CS 241'],3,Nomair Naeem,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,99,124
1179,['STAT 946'],2,Martin Lysy,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,9,10
1145,['CS 330'],1,Victoria Sakhnini,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,41,97
1165,['CS 348'],1,Grant Weddell,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,39,80
1161,['MATH 135'],5,Wentang Kuo,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,40,63
1141,['CS 898'],2,Robin Cohen,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,12,12
1179,['MATH 135'],18,Jennifer Nelson,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,43,59
1159,['SE 212'],2,Nancy Day,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,27,55
1159,['MATH 237'],2,Dan Wolczuk,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,2.0,3.0,3.0,2.0,71,105
1169,['MATH 128'],1,Herb Tang,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,39,112
1141,['STAT 241'],1,Mu Zhu,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,23,31
1155,['AMATH 351'],1,Matthew Scott,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,2.0,3.0,3.0,2.0,22,45
1171,['COMM 421'],1,Brent Matheson,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,15,37
1185,['MATH 136'],2,Dan Wolczuk,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,3.0,3.0,2.0,39,73
1185,['CS 136'],3,Philipp Kindermann,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,34,74
1159,['MATH 239'],1,Debbie Leung,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,40,90
1175,['CS 246'],3,Ahmad Alrefai,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.5,2.0,4.0,21,54
1185,['CS 846'],2,Dan Berry,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,3.0,2.0,13,14
1179,['CS 348'],4,David Toman,5.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,19,55
1175,['CS 241'],1,Kevin Lanctot,1.0,3.0,1.0,1.0,1.5,1.5,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,48,79
1165,['MATH 235'],3,Ghazal Geshnizjani,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.5,1.0,1.0,3.0,3.0,2.0,22,87
1171,['MATH 239'],2,Penny Haxell,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,65,123
1135,['CS 115'],1,Daniela Maftuleac,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,49,126
1139,['ACTSC 331'],1,Jun Cai,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.5,2.0,3.0,3.0,2.0,78,107
1139,['ACTSC 221'],1,Peter Blake,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.5,1.0,2.0,2.0,2.0,3.0,3.0,2.0,56,98
1169,['STAT 931'],1,Yeying Zhu,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,7,9
1139,['CS 135'],3,Mark Petrick,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,60,96
1159,['CS 116'],1,Lori Case,1.0,3.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.5,32,68
1169,['CS 341'],1,Jeffrey Shallit,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,41,74
1185,['CS 338'],1,Chris Brogly,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.5,3.0,3.0,2.0,42,99
1169,['CS 246'],5,Jeffrey Avery,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.5,2.0,2.0,4.0,45,78
1151,['MATH 247'],1,Spiro Karigiannis,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.5,10,13
1139,['STAT 230'],3,Cyntha Struthers,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,31,42
1181,['STAT 231'],3,Jessica Li,1.5,3.0,1.0,1.0,1.5,1.0,2.0,1.5,1.5,1.5,2.0,2.0,3.0,3.0,2.0,10,17
1171,['STAT 231'],3,Michael Wallace,2.0,3.0,1.5,2.0,1.5,2.0,2.0,2.0,1.0,2.5,2.0,2.0,3.0,3.0,2.0,96,172
1139,['CS 245'],3,Daniela Maftuleac,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,21,76
1139,"['AMATH 331', 'PMATH 331']",1,Robert Andre,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,50,75
1139,['CS 251'],1,Richard Mann,2.0,3.0,2.0,2.0,2.0,1.5,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,59,80
1181,['CO 255'],1,Ricardo Fukasawa,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,17,27
1181,['MATH 249'],1,David Wagner,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,3.0,3.0,2.0,17,40
1131,['CS 350'],1,Tim Brecht,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,57,71
1145,['CO 351'],1,Ahmad Abdi,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,29,37
1179,"['CM 763', 'STAT 441', 'STAT 841']",1,Ali Ghodsi Boushehri,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,63,90
1165,['STAT 372'],1,James Adcock,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,37,150
1169,"['ACTSC 445', 'ACTSC 845']",1,David Saunders,2.0,2.0,2.0,2.5,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,43,79
1169,['MATH 135'],19,Robert Garbary,2.0,3.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,43,58
1151,['COMM 103'],1,Hamy Fahmy,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,31,47
1159,['AMATH 456'],1,David Siegel,2.0,3.0,1.5,2.0,2.0,2.0,2.0,1.5,1.0,1.0,2.0,2.0,3.0,3.0,2.0,30,46
1165,['ACTSC 231'],1,Keith Freeland,2.0,3.0,2.0,2.0,2.0,2.5,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,35,145
1141,['STAT 330'],2,Grace Yi,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,85,100
1179,['MATH 104'],1,Paula Smith,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,49,106
1149,['CS 798'],1,Prabhakar Ragde,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,17,24
1159,['MATH 237'],3,Patrick Roh,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,47,101
1179,['CS 241'],3,Kevin Lanctot,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.5,3.0,3.0,4.0,40,80
1149,['MATH 135'],4,J. P. Pretti,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,141,198
1145,['STAT 333'],1,Diana Skrzydlo,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,102,161
1171,"['CO 481', 'CS 467', 'PHYS 467']",1,Mike Mosca,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,28,25
1185,"['CS 456', 'CS 656']",2,Mohammad Salahuddin,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,40,90
1179,['CS 135'],2,Ian Goldberg,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,61,82
1169,['CS 798'],2,Yaoliang Yu,1.5,2.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,14,14
1135,['MATH 207'],1,Kai Cheong Chan,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,16,30
1131,['MATH 136'],1,Edward Dupont,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,116,180
1171,['CS 246'],2,Nomair Naeem,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,48,75
1181,"['CS 454', 'CS 654']",1,Khuzaima Daudjee,1.5,3.0,1.0,2.0,1.0,2.0,2.0,1.5,1.0,2.0,2.0,2.0,3.0,3.0,2.0,35,62
1175,['MATH 225'],1,Shane Bauman,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,13,37
1185,['CS 240'],3,Armin Jamshidpey,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,25,99
1161,['MATH 146'],1,Alan Thompson,2.0,3.0,1.0,2.0,1.0,1.5,2.0,2.0,1.0,1.5,2.0,1.0,3.0,3.0,3.0,48,72
1145,['STAT 334'],1,Hamy Fahmy,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,71,102
1151,['STAT 333'],2,Martin Lysy,2.0,3.0,1.0,2.0,1.5,2.5,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,28,53
1161,['CS 138'],1,Michael Godfrey,1.0,3.0,1.0,1.5,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,70,123
1181,['COMM 432'],1,Michael Liu,1.0,3.0,2.0,2.0,1.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,16,23
1181,"['STAT 450', 'STAT 850']",1,Changbao Wu,1.0,3.0,1.0,1.5,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,46,97
1171,['CS 230'],1,Sandy Graham,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,69,150
1141,['CS 341'],1,Mark Petrick,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,58,84
1159,['MATH 247'],1,David Siegel,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.5,1.0,1.0,2.0,3.0,3.0,3.0,29,38
1141,['STAT 450'],1,Yingli Qin,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,59,99
1181,['STAT 220'],1,Marco Yan Shing Shum,3.0,2.5,2.0,3.0,3.0,2.5,2.5,2.0,1.5,3.0,2.0,2.0,3.0,3.0,2.0,10,29
1181,['STAT 333'],1,Steve Drekic,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,92,182
1141,['MATH 138'],2,Matthew Scott,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.5,1.0,3.0,3.0,2.0,33,172
1161,['CS 136'],1,Dave Tompkins,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,65,89
1171,"['CS 458', 'CS 658']",1,Florian Kerschbaum,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,41,72
1179,['MATH 237'],1,Joe West,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,75,130
1185,['AMATH 250'],1,Zoran Miskovic,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,57,174
1181,"['CM 764', 'STAT 444', 'STAT 844']",1,Kun Liang,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.5,2.0,3.0,3.0,2.0,34,84
1161,['ACTSC 621'],1,Peter Wood,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,15,19
1159,['MATH 225'],1,Michael Hartz,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,22,41
1175,['CS 245'],3,Collin Roberts,2.5,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.5,2.0,2.0,2.0,3.0,3.0,2.0,38,84
1141,['PMATH 365'],1,Benoit Charbonneau,2.0,2.0,2.0,2.0,2.0,1.0,1.5,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,25,39
1175,['MATH 245'],1,Matthew Kennedy,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,13,22
1149,['AMATH 250'],1,Brian Ingalls,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.5,1.0,2.0,2.0,2.0,3.0,3.0,2.0,87,218
1169,['MATH 235'],4,Mukto Akash,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,36,93
1181,['MATH 136'],7,John Sinkovic,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,28,57
1145,['CS 492'],1,William Cowan,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,44,50
1169,['ACTSC 614'],1,Mary Hardy,2.0,3.0,1.0,1.5,1.0,1.5,1.5,1.5,1.0,2.0,1.0,2.0,3.0,3.0,2.0,12,16
1135,['CS 200'],1,Barbara Daly,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,13,25
1171,['CS 338'],1,Bojana Bislimovska,2.0,3.0,3.0,2.5,3.0,3.0,2.0,2.5,2.0,2.0,2.0,2.0,3.0,3.0,2.0,71,149
1151,['CS 115'],2,Edward Dupont,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,58,112
1171,['CO 255'],1,Bill Cook,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,17,46
1145,['CO 250'],2,Gary Au,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,39,82
1171,['CS 846'],1,Mei Nagappan,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,25,25
1161,['CS 360'],1,Naomi Nishimura,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,26,57
1179,['CS 115'],3,Sandy Graham,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,49,78
1155,"['ACTSC 432', 'ACTSC 832']",1,Keith Freeland,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,82,131
1149,['CS 245'],3,Daniela Maftuleac,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,47,87
1161,['STAT 333'],2,Steve Drekic,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,51,96
1131,['CS 432'],1,Suzanne Safayeni,2.0,3.0,2.0,2.0,2.0,1.5,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,33,48
1141,"['CO 434', 'CO 634']",1,Christopher Godsil,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,11,14
1141,['MATH 128'],2,Robert Harry Jonsson,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.5,2.0,3.0,3.0,2.0,24,111
1141,['MATH 106'],1,Paula Smith,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.5,1.0,3.0,3.0,2.0,33,101
1149,['CS 200'],1,Barbara Daly,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.5,2.0,22,34
1135,"['CS 446', 'CS 646', 'ECE 452']",1,Igor Ivkovic,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,24,82
1149,['COMM 231'],1,Joe Radocchia,2.0,3.0,2.0,2.5,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,70,217
1131,"['PMATH 441', 'PMATH 641']",1,Cam Stewart,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,26,34
1181,['CS 350'],1,Lesley Ann Istead,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,2.0,3.0,3.0,3.0,31,70
1179,['SE 212'],2,Nancy Day,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,21,48
1131,['CS 251'],1,Igor Ivkovic,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,61,100
1131,['STAT 371'],1,Hamy Fahmy,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,60,72
1181,['STAT 230'],3,Changbao Wu,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,64,128
1141,['CS 241'],3,Nomair Naeem,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.5,3.0,3.0,3.0,47,80
1145,['CS 350'],1,Ken Salem,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,50,60
1149,['STAT 331'],2,Yeying Zhu,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,58,89
1161,['MATBUS 472'],1,Keith Freeland,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,18,34
1159,['CS 246'],3,Nomair Naeem,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,65,104
1185,['STAT 230'],1,Surya Banerjee,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,91,193
1131,['CS 230'],1,Sandy Graham,2.0,3.0,2.0,2.0,2.5,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,63,121
1169,['CS 350'],4,Lesley Ann Istead,1.0,3.0,1.0,1.0,1.0,2.0,1.5,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,23,48
1181,"['CS 462', 'CS 662']",1,Jeffrey Shallit,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,13,28
1161,['CS 430'],1,Suzanne Safayeni,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,33,80
1165,['SE 463'],2,Joanne Atlee,2.0,3.0,2.0,2.0,2.0,1.5,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,16,55
1161,['MATH 106'],1,Robert Andre,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,31,90
1141,['CS 886'],1,Jesse Hoey,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.5,3.0,3.0,2.0,19,27
1179,['CO 255'],1,James Geelen,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,12,14
1169,['CS 136'],1,Dave Tompkins,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,57,78
1139,['MATH 127'],2,Clinton Loo,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,69,120
1179,['AMATH 231'],1,Puneet Sharma,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,17,42
1131,['MATH 138'],6,Don Chang,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,55,150
1165,['CS 341'],3,Semih Salihoglu,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,17,63
1149,['CS 697'],1,Chrysanne DiMarco,1.5,3.0,1.0,2.0,1.0,1.5,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,22,29
1155,['CS 136'],2,Dan Holtby,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,42,74
1141,['CS 135'],2,Troy Michael Vasiga,1.0,3.0,1.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,31,90
1161,['CS 240'],1,Eric Schost,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,44,85
1179,['STAT 330'],2,Greg Rice,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,57,143
1161,['PMATH 352'],1,Laurent Marcoux,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,6,21
1131,['CS 115'],3,Victoria Sakhnini,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,45,93
1141,['STAT 211'],1,Hamy Fahmy,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,99,201
1171,['CS 135'],2,Victoria Sakhnini,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,70,93
1139,['CS 370'],1,Mark Giesbrecht,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,49,79
1149,['MATH 235'],2,Janelle Resch,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,54,104
1179,['STAT 373'],1,Hamy Fahmy,2.0,2.0,1.5,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,47,69
1141,"['ACTSC 462', 'ACTSC 862']",1,Scott Lennox,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,79,122
1131,['MATH 249'],1,Kevin Purbhoo,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,16,16
1145,['CS 115'],1,Olga Zorin,1.5,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,86,144
1161,['STAT 230'],1,Diana Skrzydlo,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,60,119
1165,['CO 250'],1,Joseph Cheriyan,3.0,3.0,2.5,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.5,3.0,48,105
1179,['CS 349'],1,Daniel Vogel,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,44,79
1161,['CS 136'],2,Nomair Naeem,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,67,90
